account_id,customer_id,account_type,open_date,status
3612,4358,Savings,1994-08-27,Active
4580,5521,Savings,1994-08-27,Active
3226,3902,Savings,1994-08-28,Active
7523,9316,Savings,1994-08-29,Active
3533,4264,Savings,1994-08-29,Active
422,508,Current,1994-08-29,Active
3608,4352,Current,1994-08-30,Active
1105,1326,Savings,1994-09-01,Active
2596,3132,Savings,1994-09-02,Active
9006,11093,Current,1994-09-02,Active
3579,4317,Savings,1994-09-02,Active
710,851,Savings,1994-09-02,Active
7546,9346,Savings,1994-09-03,Active
1766,2141,Savings,1994-09-03,Active
1292,1563,Savings,1994-09-03,Active
3797,4577,Savings,1994-09-03,Active
3478,4205,Savings,1994-09-04,Active
8899,10963,Current,1994-09-05,Active
1975,2400,Savings,1994-09-07,Active
3049,3686,Savings,1994-09-08,Active
3730,4500,Savings,1994-09-08,Active
1714,2079,Savings,1994-09-08,Active
518,622,Savings,1994-09-09,Active
6321,7632,Savings,1994-09-10,Active
3926,4734,Savings,1994-09-11,Active
1878,2279,Current,1994-09-13,Active
3712,4476,Savings,1994-09-13,Active
2030,2465,Savings,1994-09-13,Active
3869,4663,Savings,1994-09-13,Active
1908,2318,Savings,1994-09-13,Active
3142,3799,Savings,1994-09-14,Active
1301,1574,Savings,1994-09-15,Active
3288,3979,Savings,1994-09-15,Active
318,388,Savings,1994-09-16,Active
3336,4033,Savings,1994-09-19,Active
1653,2004,Savings,1994-09-19,Active
577,694,Savings,1994-09-20,Active
2960,3574,Savings,1994-09-20,Active
2267,2745,Current,1994-09-20,Active
1989,2417,Savings,1994-09-21,Active
1352,1639,Savings,1994-09-23,Active
851,1025,Savings,1994-09-23,Active
716,858,Savings,1994-09-25,Active
3555,4290,Savings,1994-09-26,Active
6,8,Savings,1994-09-27,Active
1828,2216,Savings,1994-09-28,Active
1333,1614,Savings,1994-09-29,Active
11359,13968,Savings,1994-10-01,Active
3457,4179,Savings,1994-10-01,Active
2627,3170,Savings,1994-10-02,Active
2025,2460,Savings,1994-10-02,Active
3975,4794,Savings,1994-10-02,Active
2905,3511,Savings,1994-10-03,Active
3827,4611,Savings,1994-10-04,Active
939,1131,Savings,1994-10-04,Active
1421,1723,Savings,1994-10-05,Active
1934,2349,Savings,1994-10-05,Active
3878,4675,Savings,1994-10-07,Active
2363,2856,Savings,1994-10-07,Active
1559,1890,Savings,1994-10-08,Active
2195,2657,Savings,1994-10-08,Active
1205,1454,Savings,1994-10-08,Active
2059,2498,Savings,1994-10-08,Active
2333,2821,Savings,1994-10-08,Active
3074,3716,Current,1994-10-08,Active
2840,3432,Savings,1994-10-09,Active
2430,2936,Savings,1994-10-09,Active
2463,2974,Savings,1994-10-11,Active
3860,4653,Savings,1994-10-11,Active
2788,3366,Savings,1994-10-12,Active
8127,10040,Savings,1994-10-13,Active
596,714,Savings,1994-10-13,Active
3622,4369,Savings,1994-10-15,Active
1312,1587,Savings,1994-10-15,Active
2742,3310,Savings,1994-10-15,Active
654,785,Savings,1994-10-16,Active
4283,5159,Savings,1994-10-16,Active
2924,3532,Savings,1994-10-16,Active
3756,4532,Current,1994-10-17,Active
2790,3369,Savings,1994-10-18,Active
67,78,Savings,1994-10-19,Active
2949,3562,Savings,1994-10-21,Active
3849,4640,Savings,1994-10-21,Active
5422,6544,Savings,1994-10-22,Active
988,1192,Savings,1994-10-22,Active
3058,3698,Savings,1994-10-23,Active
1958,2380,Savings,1994-10-24,Active
1441,1749,Savings,1994-10-25,Active
1109,1330,Savings,1994-10-27,Active
2536,3062,Savings,1994-10-28,Active
1295,1566,Savings,1994-10-28,Active
3419,4134,Savings,1994-10-29,Active
1993,2422,Savings,1994-10-30,Active
1076,1291,Savings,1994-10-30,Active
960,1157,Fixed Deposit,1994-11-02,Active
201,243,Savings,1994-11-02,Active
1168,1406,Savings,1994-11-03,Active
2365,2858,Savings,1994-11-04,Active
973,1172,Savings,1994-11-05,Active
3663,4416,Savings,1994-11-06,Active
3576,4314,Savings,1994-11-07,Active
4082,4919,Savings,1994-11-08,Active
2541,3067,Savings,1994-11-08,Active
4476,5399,Savings,1994-11-10,Active
2572,3103,Fixed Deposit,1994-11-13,Active
2377,2872,Savings,1994-11-13,Active
1554,1885,Savings,1994-11-15,Active
5632,6803,Current,1994-11-15,Active
940,1133,Savings,1994-11-15,Active
1583,1917,Fixed Deposit,1994-11-17,Active
2218,2686,Savings,1994-11-21,Active
1708,2073,Savings,1994-11-21,Active
449,540,Savings,1994-11-22,Active
2044,2481,Savings,1994-11-23,Active
11186,13750,Savings,1994-11-24,Active
29,36,Savings,1994-11-24,Active
3752,4527,Savings,1994-11-25,Active
2028,2463,Current,1994-11-26,Active
1294,1565,Savings,1994-11-27,Active
106,128,Savings,1994-11-27,Active
2707,3267,Savings,1994-11-27,Active
2027,2462,Savings,1994-11-28,Active
3369,4075,Savings,1994-12-01,Active
9731,11978,Fixed Deposit,1994-12-01,Active
1578,1911,Savings,1994-12-01,Active
8411,10389,Savings,1994-12-02,Active
1919,2329,Savings,1994-12-04,Active
1307,1581,Savings,1994-12-05,Active
2121,2565,Savings,1994-12-05,Active
1436,1743,Savings,1994-12-07,Active
3489,4217,Savings,1994-12-08,Active
3348,4049,Savings,1994-12-08,Active
2809,3393,Savings,1994-12-08,Active
3364,4067,Current,1994-12-08,Active
2546,3074,Savings,1994-12-08,Active
2343,2831,Savings,1994-12-09,Active
594,712,Savings,1994-12-09,Active
4434,5347,Savings,1994-12-09,Active
359,437,Savings,1994-12-11,Active
3279,3970,Current,1994-12-17,Active
1011,1215,Savings,1994-12-17,Active
8856,10912,Savings,1994-12-18,Active
2808,3392,Savings,1994-12-18,Active
5357,6468,Savings,1994-12-18,Active
775,927,Savings,1994-12-18,Active
2524,3046,Savings,1994-12-19,Active
3903,4706,Savings,1994-12-19,Active
802,961,Savings,1994-12-20,Active
3567,4304,Savings,1994-12-20,Active
68,79,Fixed Deposit,1994-12-20,Active
1417,1718,Savings,1994-12-20,Active
3643,4393,Savings,1994-12-22,Active
10728,13190,Savings,1994-12-23,Active
2384,2879,Savings,1994-12-23,Active
1835,2226,Savings,1994-12-24,Active
3621,4368,Savings,1994-12-25,Active
1394,1688,Savings,1994-12-27,Active
3006,3630,Savings,1995-01-01,Active
2322,2809,Savings,1995-01-02,Active
1331,1611,Savings,1995-01-03,Active
2355,2846,Savings,1995-01-03,Active
3482,4209,Savings,1995-01-03,Active
4503,5433,Savings,1995-01-03,Active
2077,2519,Savings,1995-01-04,Active
685,822,Current,1995-01-04,Active
2163,2618,Savings,1995-01-05,Active
2239,2712,Savings,1995-01-05,Active
1706,2071,Savings,1995-01-05,Active
7795,9641,Savings,1995-01-05,Active
3128,3783,Savings,1995-01-06,Active
2978,3596,Savings,1995-01-06,Active
3141,3798,Current,1995-01-06,Active
3250,3930,Savings,1995-01-06,Active
1955,2377,Savings,1995-01-07,Active
5650,6829,Fixed Deposit,1995-01-08,Active
3641,4390,Savings,1995-01-09,Active
2923,3531,Savings,1995-01-10,Active
8092,9995,Savings,1995-01-11,Active
2421,2924,Savings,1995-01-11,Active
1437,1744,Savings,1995-01-13,Active
756,906,Savings,1995-01-13,Active
3244,3924,Savings,1995-01-14,Active
10630,13071,Savings,1995-01-15,Active
3981,4801,Savings,1995-01-15,Active
3812,4593,Savings,1995-01-16,Active
4368,5263,Savings,1995-01-16,Active
2729,3295,Savings,1995-01-16,Active
2446,2953,Savings,1995-01-16,Active
839,1011,Savings,1995-01-17,Active
1625,1970,Savings,1995-01-17,Active
2563,3094,Savings,1995-01-17,Active
1414,1714,Savings,1995-01-17,Active
7562,9366,Current,1995-01-17,Active
2185,2645,Savings,1995-01-18,Active
1446,1754,Savings,1995-01-18,Active
915,1102,Savings,1995-01-18,Active
3777,4554,Savings,1995-01-19,Active
2414,2916,Savings,1995-01-19,Active
9814,12079,Current,1995-01-19,Active
2681,3236,Savings,1995-01-19,Active
484,582,Savings,1995-01-20,Active
217,262,Savings,1995-01-20,Active
9030,11121,Savings,1995-01-21,Active
2352,2843,Savings,1995-01-21,Active
1526,1850,Savings,1995-01-22,Active
3841,4631,Savings,1995-01-22,Active
270,326,Savings,1995-01-23,Active
1914,2324,Savings,1995-01-24,Active
2054,2493,Savings,1995-01-24,Active
2111,2555,Current,1995-01-25,Active
1769,2145,Savings,1995-01-25,Active
2663,3215,Savings,1995-01-25,Active
4103,4942,Savings,1995-01-25,Active
5735,6936,Savings,1995-01-25,Active
3362,4065,Savings,1995-01-25,Active
2755,3327,Savings,1995-01-26,Active
3235,3913,Savings,1995-01-26,Active
795,953,Savings,1995-01-27,Active
1548,1877,Savings,1995-01-27,Active
650,780,Savings,1995-01-28,Active
11042,13576,Savings,1995-01-29,Active
3421,4136,Savings,1995-02-01,Active
1112,1333,Savings,1995-02-03,Active
3583,4323,Savings,1995-02-03,Active
4001,4824,Savings,1995-02-04,Active
393,474,Savings,1995-02-04,Active
2718,3282,Savings,1995-02-05,Active
1496,1814,Savings,1995-02-05,Active
2968,3583,Savings,1995-02-05,Active
1889,2292,Savings,1995-02-06,Active
789,944,Savings,1995-02-06,Active
7614,9427,Savings,1995-02-08,Active
8159,10076,Savings,1995-02-08,Active
2151,2603,Savings,1995-02-08,Active
3865,4659,Savings,1995-02-09,Active
4109,4949,Savings,1995-02-09,Active
515,618,Savings,1995-02-09,Active
3817,4600,Savings,1995-02-10,Active
2268,2746,Savings,1995-02-11,Active
388,469,Savings,1995-02-11,Active
3623,4370,Savings,1995-02-12,Active
1967,2392,Current,1995-02-13,Active
4727,5701,Savings,1995-02-13,Active
3466,4189,Savings,1995-02-16,Active
3297,3988,Savings,1995-02-17,Active
607,726,Savings,1995-02-17,Active
1858,2254,Savings,1995-02-18,Active
3978,4797,Savings,1995-02-18,Active
70,81,Savings,1995-02-18,Active
781,933,Savings,1995-02-19,Active
10884,13380,Savings,1995-02-20,Active
2688,3244,Savings,1995-02-20,Active
1772,2148,Current,1995-02-20,Active
2490,3006,Savings,1995-02-21,Active
2047,2485,Savings,1995-02-21,Active
3839,4627,Savings,1995-02-21,Active
1633,1979,Savings,1995-02-22,Active
763,913,Savings,1995-02-23,Active
4161,5016,Savings,1995-02-23,Active
2431,2937,Savings,1995-02-23,Active
3753,4528,Savings,1995-02-24,Active
1778,2155,Savings,1995-02-25,Active
2911,3518,Savings,1995-02-25,Active
3710,4473,Savings,1995-02-25,Active
1702,2067,Savings,1995-02-27,Active
3737,4510,Savings,1995-03-01,Active
190,230,Savings,1995-03-02,Active
2865,3463,Savings,1995-03-03,Active
3014,3640,Current,1995-03-03,Active
2680,3235,Savings,1995-03-03,Active
1129,1355,Savings,1995-03-03,Active
3233,3911,Savings,1995-03-03,Active
1287,1557,Savings,1995-03-04,Active
9897,12181,Savings,1995-03-04,Active
30,38,Savings,1995-03-04,Active
2367,2860,Savings,1995-03-04,Active
3826,4610,Savings,1995-03-05,Active
376,456,Savings,1995-03-05,Active
1108,1329,Savings,1995-03-09,Active
108,130,Savings,1995-03-10,Active
1802,2182,Savings,1995-03-10,Active
3230,3907,Savings,1995-03-11,Active
3989,4809,Savings,1995-03-11,Active
2723,3289,Savings,1995-03-12,Active
7859,9717,Savings,1995-03-14,Active
7606,9417,Savings,1995-03-15,Active
158,190,Savings,1995-03-15,Active
6397,7723,Savings,1995-03-15,Active
150,180,Savings,1995-03-16,Active
3402,4113,Current,1995-03-16,Active
2810,3394,Savings,1995-03-16,Active
586,704,Savings,1995-03-16,Active
1261,1522,Savings,1995-03-18,Active
2856,3450,Savings,1995-03-18,Active
288,350,Savings,1995-03-18,Active
3750,4524,Savings,1995-03-18,Active
1174,1414,Savings,1995-03-21,Active
1306,1580,Savings,1995-03-22,Active
5541,6691,Savings,1995-03-24,Active
1,1,Savings,1995-03-24,Active
981,1182,Savings,1995-03-25,Active
767,917,Savings,1995-03-26,Active
608,727,Savings,1995-03-27,Active
1757,2129,Savings,1995-03-27,Active
6609,7980,Savings,1995-03-27,Active
870,1048,Savings,1995-03-27,Active
227,273,Savings,1995-03-28,Active
568,682,Savings,1995-03-28,Active
1254,1513,Savings,1995-03-28,Active
1540,1867,Savings,1995-03-29,Active
1692,2055,Savings,1995-03-29,Active
1249,1508,Savings,1995-03-30,Active
95,112,Savings,1995-03-30,Active
1561,1892,Savings,1995-04-01,Active
2540,3066,Savings,1995-04-01,Active
248,300,Savings,1995-04-02,Active
9493,11685,Savings,1995-04-02,Active
5126,6185,Savings,1995-04-03,Active
231,278,Savings,1995-04-03,Active
2203,2666,Savings,1995-04-04,Active
6910,8342,Savings,1995-04-04,Active
1986,2413,Savings,1995-04-04,Active
2839,3431,Savings,1995-04-04,Active
1479,1792,Savings,1995-04-04,Active
3147,3806,Savings,1995-04-05,Active
6289,7594,Savings,1995-04-05,Active
1590,1927,Savings,1995-04-07,Active
7418,9196,Savings,1995-04-07,Active
19,25,Savings,1995-04-07,Active
842,1015,Savings,1995-04-07,Active
1821,2207,Savings,1995-04-07,Active
206,248,Savings,1995-04-08,Active
3109,3760,Savings,1995-04-08,Active
7815,9663,Current,1995-04-09,Active
7136,8615,Current,1995-04-09,Active
1228,1481,Savings,1995-04-09,Active
893,1076,Savings,1995-04-12,Active
3702,4464,Savings,1995-04-13,Active
4852,5860,Savings,1995-04-13,Active
2750,3321,Savings,1995-04-13,Active
1046,1255,Savings,1995-04-14,Active
3729,4498,Savings,1995-04-14,Active
1862,2259,Current,1995-04-15,Active
1309,1583,Savings,1995-04-15,Active
1315,1590,Savings,1995-04-17,Active
3321,4014,Savings,1995-04-18,Active
3231,3908,Savings,1995-04-18,Active
5724,6922,Fixed Deposit,1995-04-19,Active
3823,4607,Savings,1995-04-19,Active
2726,3292,Savings,1995-04-20,Active
1038,1245,Savings,1995-04-20,Active
7861,9721,Savings,1995-04-22,Active
819,984,Savings,1995-04-22,Active
455,547,Savings,1995-04-23,Active
3930,4739,Savings,1995-04-25,Active
4423,5333,Savings,1995-04-26,Active
267,322,Savings,1995-04-26,Active
922,1111,Savings,1995-04-27,Active
3735,4507,Savings,1995-04-27,Active
3449,4171,Savings,1995-04-27,Active
2751,3322,Savings,1995-04-28,Active
404,489,Savings,1995-04-28,Active
2547,3075,Savings,1995-04-28,Active
1248,1506,Savings,1995-04-29,Active
2331,2819,Savings,1995-04-29,Active
1010,1214,Savings,1995-05-01,Active
54,63,Savings,1995-05-02,Active
2364,2857,Savings,1995-05-03,Active
1280,1548,Savings,1995-05-03,Active
2931,3539,Savings,1995-05-04,Active
10351,12738,Savings,1995-05-04,Active
3936,4746,Savings,1995-05-04,Active
5194,6272,Fixed Deposit,1995-05-05,Active
3464,4187,Savings,1995-05-05,Active
533,641,Savings,1995-05-07,Active
3940,4751,Current,1995-05-07,Active
4538,5473,Savings,1995-05-07,Active
454,546,Savings,1995-05-07,Active
1183,1425,Savings,1995-05-08,Active
2323,2810,Savings,1995-05-08,Active
463,557,Savings,1995-05-08,Active
285,345,Savings,1995-05-08,Active
4105,4944,Savings,1995-05-08,Active
2525,3047,Savings,1995-05-08,Active
6434,7765,Savings,1995-05-08,Active
2919,3527,Savings,1995-05-10,Active
1741,2112,Savings,1995-05-10,Active
746,894,Savings,1995-05-10,Active
256,309,Savings,1995-05-14,Active
3845,4636,Savings,1995-05-14,Active
4014,4837,Fixed Deposit,1995-05-15,Active
2178,2637,Savings,1995-05-15,Active
2935,3545,Savings,1995-05-15,Active
544,655,Savings,1995-05-15,Active
1720,2086,Savings,1995-05-16,Active
875,1054,Savings,1995-05-17,Active
733,880,Current,1995-05-17,Active
3251,3932,Savings,1995-05-18,Active
5358,6469,Savings,1995-05-18,Active
2521,3043,Savings,1995-05-19,Active
10963,13480,Savings,1995-05-20,Active
57,66,Savings,1995-05-21,Active
4589,5531,Savings,1995-05-22,Active
490,589,Savings,1995-05-23,Active
3386,4094,Savings,1995-05-23,Active
8998,11083,Savings,1995-05-24,Active
11349,13955,Current,1995-05-26,Active
2969,3585,Savings,1995-05-26,Active
1530,1854,Savings,1995-05-27,Active
1642,1991,Savings,1995-05-27,Active
6358,7678,Savings,1995-05-27,Active
10001,12303,Savings,1995-05-28,Active
3186,3852,Savings,1995-05-28,Active
1059,1272,Savings,1995-05-30,Active
3624,4371,Current,1995-05-30,Active
1974,2399,Savings,1995-06-01,Active
2559,3090,Savings,1995-06-01,Active
11069,13608,Savings,1995-06-02,Active
3874,4670,Savings,1995-06-02,Active
3520,4250,Savings,1995-06-04,Active
2018,2451,Savings,1995-06-04,Active
2877,3477,Savings,1995-06-04,Active
2642,3188,Savings,1995-06-05,Active
553,666,Savings,1995-06-06,Active
1092,1310,Savings,1995-06-06,Active
471,566,Savings,1995-06-07,Active
53,62,Savings,1995-06-07,Active
1413,1713,Savings,1995-06-07,Active
5774,6987,Savings,1995-06-08,Active
3392,4101,Savings,1995-06-08,Active
1465,1776,Savings,1995-06-08,Active
1420,1722,Savings,1995-06-08,Active
1620,1964,Savings,1995-06-08,Active
4121,4961,Savings,1995-06-08,Active
754,904,Savings,1995-06-08,Active
3045,3681,Savings,1995-06-08,Active
3453,4175,Savings,1995-06-08,Active
1696,2059,Savings,1995-06-09,Active
2139,2586,Savings,1995-06-09,Active
1793,2173,Savings,1995-06-10,Active
3725,4493,Savings,1995-06-11,Active
896,1079,Savings,1995-06-11,Active
3252,3934,Savings,1995-06-12,Active
808,968,Savings,1995-06-13,Active
3601,4344,Savings,1995-06-13,Active
131,157,Savings,1995-06-13,Active
3124,3779,Savings,1995-06-13,Active
7618,9433,Current,1995-06-13,Active
807,967,Current,1995-06-13,Active
3847,4638,Savings,1995-06-13,Active
223,268,Savings,1995-06-13,Active
2328,2815,Savings,1995-06-14,Active
1519,1842,Savings,1995-06-14,Active
10019,12325,Savings,1995-06-15,Active
458,550,Savings,1995-06-16,Active
120,144,Current,1995-06-16,Active
1846,2239,Savings,1995-06-17,Active
2096,2539,Savings,1995-06-17,Active
2297,2781,Savings,1995-06-18,Active
7184,8670,Savings,1995-06-19,Active
2781,3358,Savings,1995-06-20,Active
1031,1238,Savings,1995-06-20,Active
3810,4591,Savings,1995-06-22,Active
1151,1384,Savings,1995-06-23,Active
1728,2096,Savings,1995-06-23,Active
9235,11371,Savings,1995-06-24,Active
3363,4066,Savings,1995-06-24,Active
3436,4156,Savings,1995-06-24,Active
2533,3058,Savings,1995-06-27,Active
99,120,Savings,1995-06-27,Active
638,765,Savings,1995-06-28,Active
2292,2775,Savings,1995-06-29,Active
1725,2092,Fixed Deposit,1995-07-03,Active
3410,4122,Savings,1995-07-03,Active
1597,1935,Savings,1995-07-04,Active
2041,2478,Savings,1995-07-05,Active
5742,6946,Fixed Deposit,1995-07-05,Active
4415,5322,Savings,1995-07-05,Active
4330,5214,Savings,1995-07-05,Active
3458,4180,Savings,1995-07-07,Active
3330,4026,Savings,1995-07-08,Active
6649,8030,Savings,1995-07-08,Active
3779,4556,Savings,1995-07-08,Active
1103,1324,Savings,1995-07-09,Active
731,877,Savings,1995-07-11,Active
2307,2791,Savings,1995-07-12,Active
3474,4198,Savings,1995-07-12,Active
625,751,Savings,1995-07-12,Active
1075,1290,Savings,1995-07-13,Active
2281,2761,Savings,1995-07-13,Active
3895,4697,Savings,1995-07-14,Active
5263,6359,Savings,1995-07-14,Active
5794,7010,Savings,1995-07-14,Active
1220,1473,Savings,1995-07-15,Active
1568,1900,Savings,1995-07-15,Active
1344,1628,Fixed Deposit,1995-07-16,Active
8547,10543,Current,1995-07-17,Active
1135,1364,Savings,1995-07-17,Active
4263,5137,Savings,1995-07-17,Active
3532,4263,Savings,1995-07-18,Active
1251,1510,Current,1995-07-18,Active
1936,2352,Savings,1995-07-18,Active
2244,2717,Savings,1995-07-19,Active
2310,2796,Savings,1995-07-19,Active
1994,2423,Savings,1995-07-19,Active
720,863,Savings,1995-07-20,Active
1472,1784,Savings,1995-07-20,Active
2144,2594,Fixed Deposit,1995-07-21,Active
953,1149,Savings,1995-07-22,Active
4081,4918,Savings,1995-07-22,Active
10018,12324,Savings,1995-07-23,Active
2553,3083,Savings,1995-07-24,Active
2520,3042,Savings,1995-07-25,Active
1252,1511,Current,1995-07-26,Active
3357,4059,Savings,1995-07-26,Active
6985,8432,Savings,1995-07-27,Active
2957,3571,Savings,1995-07-28,Active
4948,5977,Savings,1995-07-29,Active
1803,2184,Savings,1995-07-29,Active
2577,3109,Savings,1995-07-30,Active
1009,1213,Current,1995-08-01,Active
2265,2742,Savings,1995-08-03,Active
675,810,Savings,1995-08-03,Active
5033,6077,Savings,1995-08-03,Active
1971,2396,Savings,1995-08-04,Active
2830,3421,Savings,1995-08-04,Active
1927,2340,Savings,1995-08-04,Active
5118,6175,Savings,1995-08-05,Active
3203,3873,Savings,1995-08-07,Active
3270,3959,Savings,1995-08-08,Active
1520,1843,Savings,1995-08-08,Active
4681,5642,Savings,1995-08-08,Active
3902,4705,Savings,1995-08-08,Active
8327,10282,Current,1995-08-08,Active
1203,1452,Savings,1995-08-09,Active
2608,3147,Savings,1995-08-09,Active
2206,2670,Savings,1995-08-10,Active
3216,3890,Savings,1995-08-11,Active
1122,1346,Savings,1995-08-12,Active
786,940,Savings,1995-08-12,Active
3631,4380,Savings,1995-08-13,Active
2514,3036,Savings,1995-08-13,Active
75,89,Savings,1995-08-13,Active
3679,4434,Savings,1995-08-15,Active
2562,3093,Savings,1995-08-15,Active
2280,2760,Savings,1995-08-17,Active
3896,4698,Savings,1995-08-17,Active
11138,13690,Current,1995-08-18,Active
5213,6299,Savings,1995-08-18,Active
531,639,Savings,1995-08-18,Active
6856,8276,Savings,1995-08-19,Active
5024,6067,Savings,1995-08-20,Active
560,673,Savings,1995-08-20,Active
11382,13998,Savings,1995-08-20,Active
2855,3449,Savings,1995-08-21,Active
2858,3453,Savings,1995-08-22,Active
3763,4539,Savings,1995-08-23,Active
995,1199,Savings,1995-08-23,Active
3315,4007,Savings,1995-08-24,Active
3582,4321,Savings,1995-08-26,Active
420,506,Savings,1995-08-26,Active
937,1129,Savings,1995-08-26,Active
4258,5132,Savings,1995-08-26,Active
5066,6115,Current,1995-08-27,Active
2236,2708,Savings,1995-08-27,Active
3995,4817,Savings,1995-08-27,Active
894,1077,Savings,1995-08-27,Active
418,504,Savings,1995-08-27,Active
3254,3936,Savings,1995-08-27,Active
32,40,Savings,1995-08-28,Active
213,256,Savings,1995-08-29,Active
2833,3424,Savings,1995-08-30,Active
3553,4288,Savings,1995-08-30,Active
9052,11149,Fixed Deposit,1995-08-30,Active
3139,3795,Savings,1995-08-30,Active
1562,1894,Savings,1995-08-30,Active
1961,2385,Savings,1995-08-30,Active
353,431,Savings,1995-08-30,Active
1640,1988,Savings,1995-09-01,Active
6872,8295,Savings,1995-09-02,Active
532,640,Savings,1995-09-02,Active
674,809,Savings,1995-09-02,Active
10365,12756,Savings,1995-09-02,Active
430,518,Savings,1995-09-02,Active
429,517,Savings,1995-09-03,Active
3269,3958,Savings,1995-09-03,Active
1810,2194,Savings,1995-09-03,Active
665,797,Savings,1995-09-03,Active
3855,4648,Savings,1995-09-04,Active
3866,4660,Savings,1995-09-05,Active
3914,4720,Savings,1995-09-05,Active
3807,4588,Savings,1995-09-05,Active
3925,4733,Savings,1995-09-05,Active
219,264,Savings,1995-09-06,Active
3552,4287,Savings,1995-09-06,Active
7957,9833,Savings,1995-09-07,Active
1149,1382,Savings,1995-09-07,Active
1423,1725,Savings,1995-09-08,Active
2853,3447,Savings,1995-09-08,Active
803,962,Savings,1995-09-09,Active
2456,2966,Savings,1995-09-09,Active
619,743,Current,1995-09-09,Active
301,367,Savings,1995-09-10,Active
372,452,Savings,1995-09-10,Active
3492,4220,Savings,1995-09-10,Active
6463,7800,Savings,1995-09-11,Active
3628,4376,Savings,1995-09-12,Active
2358,2850,Savings,1995-09-13,Active
1613,1956,Savings,1995-09-13,Active
2866,3464,Savings,1995-09-13,Active
3010,3636,Savings,1995-09-13,Active
3368,4073,Savings,1995-09-14,Active
5125,6183,Savings,1995-09-14,Active
994,1198,Savings,1995-09-15,Active
1674,2032,Savings,1995-09-15,Active
3234,3912,Savings,1995-09-16,Active
1452,1761,Savings,1995-09-16,Active
9377,11545,Savings,1995-09-17,Active
3758,4534,Savings,1995-09-19,Active
138,165,Savings,1995-09-19,Active
1376,1664,Savings,1995-09-20,Active
3770,4546,Savings,1995-09-20,Active
11271,13852,Savings,1995-09-20,Active
2353,2844,Savings,1995-09-21,Active
1335,1616,Savings,1995-09-21,Active
2119,2563,Savings,1995-09-21,Active
8,10,Savings,1995-09-21,Active
1704,2069,Savings,1995-09-22,Active
1660,2013,Savings,1995-09-22,Active
5429,6552,Savings,1995-09-22,Active
3440,4161,Savings,1995-09-22,Active
2148,2599,Savings,1995-09-22,Active
676,812,Savings,1995-09-22,Active
2731,3297,Savings,1995-09-26,Active
80,94,Savings,1995-09-27,Active
3417,4131,Savings,1995-09-28,Active
169,205,Savings,1995-09-28,Active
4047,4877,Current,1995-09-29,Active
7487,9276,Savings,1995-10-01,Active
992,1196,Savings,1995-10-01,Active
331,405,Savings,1995-10-02,Active
2835,3426,Savings,1995-10-03,Active
3677,4432,Savings,1995-10-04,Active
2565,3096,Savings,1995-10-04,Active
4190,5050,Savings,1995-10-04,Active
3317,4010,Savings,1995-10-04,Active
1690,2053,Savings,1995-10-07,Active
1448,1756,Savings,1995-10-07,Active
521,626,Savings,1995-10-08,Active
3132,3788,Savings,1995-10-08,Active
3944,4756,Savings,1995-10-08,Active
1427,1731,Savings,1995-10-08,Active
1742,2113,Savings,1995-10-08,Active
6400,7727,Fixed Deposit,1995-10-09,Active
3486,4213,Savings,1995-10-09,Active
4473,5395,Savings,1995-10-09,Active
2965,3580,Savings,1995-10-10,Active
2301,2785,Savings,1995-10-10,Active
2674,3229,Savings,1995-10-10,Active
11,14,Savings,1995-10-10,Active
8533,10528,Savings,1995-10-10,Active
1089,1307,Savings,1995-10-10,Active
5063,6112,Savings,1995-10-11,Active
1257,1517,Savings,1995-10-11,Active
990,1194,Savings,1995-10-11,Active
1581,1914,Savings,1995-10-12,Active
2424,2929,Savings,1995-10-13,Active
917,1105,Savings,1995-10-13,Active
2255,2730,Savings,1995-10-14,Active
11362,13971,Savings,1995-10-14,Active
1796,2176,Savings,1995-10-14,Active
2834,3425,Savings,1995-10-14,Active
8114,10023,Savings,1995-10-14,Active
260,313,Savings,1995-10-14,Active
1749,2121,Savings,1995-10-14,Active
4650,5606,Savings,1995-10-15,Active
336,410,Savings,1995-10-16,Active
308,375,Savings,1995-10-16,Active
319,389,Current,1995-10-17,Active
762,912,Savings,1995-10-18,Active
1142,1373,Savings,1995-10-19,Active
3200,3869,Fixed Deposit,1995-10-20,Active
3646,4396,Current,1995-10-20,Active
1206,1456,Savings,1995-10-21,Active
501,603,Savings,1995-10-21,Active
2235,2707,Savings,1995-10-22,Active
2487,3002,Savings,1995-10-22,Active
10762,13231,Savings,1995-10-23,Active
3131,3787,Savings,1995-10-23,Active
10520,12943,Fixed Deposit,1995-10-24,Active
2515,3037,Savings,1995-10-24,Active
2727,3293,Savings,1995-10-25,Active
1756,2128,Savings,1995-10-26,Active
2500,3018,Savings,1995-10-26,Active
1426,1730,Savings,1995-10-27,Active
602,721,Savings,1995-10-27,Active
3637,4386,Savings,1995-10-28,Active
2481,2996,Savings,1995-10-28,Active
3080,3724,Savings,1995-10-29,Active
2621,3162,Savings,1995-10-29,Active
1238,1493,Savings,1995-10-29,Active
10710,13171,Savings,1995-10-30,Active
2871,3470,Savings,1995-10-30,Active
1403,1699,Savings,1995-11-02,Active
1629,1974,Savings,1995-11-02,Active
9353,11516,Savings,1995-11-03,Active
820,986,Savings,1995-11-04,Active
3384,4092,Savings,1995-11-05,Active
257,310,Savings,1995-11-05,Active
479,577,Savings,1995-11-05,Active
